timestamp,sensor,value
2026-02-20T14:45:00,S1,17.04
2026-02-20T14:45:00,S2,28.634
2026-02-20T14:45:00,S3,5.072
2026-02-20T14:45:00,S4,6.957
2026-02-20T14:50:00,S1,17.496
2026-02-20T14:50:00,S2,27.466
2026-02-20T14:50:00,S3,5.086
2026-02-20T14:50:00,S4,7.097
2026-02-20T14:55:00,S1,16.61
2026-02-20T14:55:00,S2,27.974
2026-02-20T14:55:00,S3,4.91
2026-02-20T14:55:00,S4,7.026
2026-02-20T15:00:00,S1,16.837
2026-02-20T15:00:00,S2,28.455
2026-02-20T15:00:00,S3,5.098
2026-02-20T15:00:00,S4,7.102
2026-02-20T15:05:00,S1,16.701
2026-02-20T15:05:00,S2,27.954
2026-02-20T15:05:00,S3,4.854
2026-02-20T15:05:00,S4,6.988
2026-02-20T15:10:00,S1,17.188
2026-02-20T15:10:00,S2,28.719
2026-02-20T15:10:00,S3,4.885
2026-02-20T15:10:00,S4,6.995
2026-02-20T15:15:00,S1,16.795
2026-02-20T15:15:00,S2,28.062
2026-02-20T15:15:00,S3,4.914
2026-02-20T15:15:00,S4,7.042
2026-02-20T15:20:00,S1,16.592
2026-02-20T15:20:00,S2,27.874
2026-02-20T15:20:00,S3,5.018
2026-02-20T15:20:00,S4,7.017
2026-02-20T15:25:00,S1,16.559
2026-02-20T15:25:00,S2,27.775
2026-02-20T15:25:00,S3,4.963
2026-02-20T15:25:00,S4,6.995
2026-02-20T15:30:00,S1,16.575
2026-02-20T15:30:00,S2,28.487
2026-02-20T15:30:00,S3,5.01
2026-02-20T15:30:00,S4,6.994
2026-02-20T15:35:00,S1,16.864
2026-02-20T15:35:00,S2,27.561
2026-02-20T15:35:00,S3,5.055
2026-02-20T15:35:00,S4,7.024
2026-02-20T15:40:00,S1,16.538
2026-02-20T15:40:00,S2,27.856
2026-02-20T15:40:00,S3,4.831
2026-02-20T15:40:00,S4,6.945
2026-02-20T15:45:00,S1,16.113
2026-02-20T15:45:00,S2,27.662
2026-02-20T15:45:00,S3,5.091
2026-02-20T15:45:00,S4,7.109
2026-02-20T15:50:00,S1,16.709
2026-02-20T15:50:00,S2,27.766
2026-02-20T15:50:00,S3,4.804
2026-02-20T15:50:00,S4,6.966
2026-02-20T15:55:00,S1,16.166
2026-02-20T15:55:00,S2,27.205
2026-02-20T15:55:00,S3,4.931
2026-02-20T15:55:00,S4,6.966
2026-02-20T16:00:00,S1,15.706
2026-02-20T16:00:00,S2,27.764
2026-02-20T16:00:00,S3,4.854
2026-02-20T16:00:00,S4,6.998
2026-02-20T16:05:00,S1,17.082
2026-02-20T16:05:00,S2,26.957
2026-02-20T16:05:00,S3,4.734
2026-02-20T16:05:00,S4,6.968
2026-02-20T16:10:00,S1,16.698
2026-02-20T16:10:00,S2,28.195
2026-02-20T16:10:00,S3,4.834
2026-02-20T16:10:00,S4,7.003
2026-02-20T16:15:00,S1,16.108
2026-02-20T16:15:00,S2,27.21
2026-02-20T16:15:00,S3,5.14
2026-02-20T16:15:00,S4,6.899
2026-02-20T16:20:00,S1,16.318
2026-02-20T16:20:00,S2,27.412
2026-02-20T16:20:00,S3,5.012
2026-02-20T16:20:00,S4,6.976
2026-02-20T16:25:00,S1,16.296
2026-02-20T16:25:00,S2,26.969
2026-02-20T16:25:00,S3,4.943
2026-02-20T16:25:00,S4,6.95
2026-02-20T16:30:00,S1,16.365
2026-02-20T16:30:00,S2,26.923
2026-02-20T16:30:00,S3,4.948
2026-02-20T16:30:00,S4,6.962
2026-02-20T16:35:00,S1,16.502
2026-02-20T16:35:00,S2,27.011
2026-02-20T16:35:00,S3,4.772
2026-02-20T16:35:00,S4,7.023
2026-02-20T16:40:00,S1,15.752
2026-02-20T16:40:00,S2,26.684
2026-02-20T16:40:00,S3,4.863
2026-02-20T16:40:00,S4,7.025
2026-02-20T16:45:00,S1,15.282
2026-02-20T16:45:00,S2,28.335
2026-02-20T16:45:00,S3,4.992
2026-02-20T16:45:00,S4,6.964
2026-02-20T16:50:00,S1,15.973
2026-02-20T16:50:00,S2,26.997
2026-02-20T16:50:00,S3,4.946
2026-02-20T16:50:00,S4,6.981
2026-02-20T16:55:00,S1,16.149
2026-02-20T16:55:00,S2,26.854
2026-02-20T16:55:00,S3,4.886
2026-02-20T16:55:00,S4,6.938
2026-02-20T17:00:00,S1,15.849
2026-02-20T17:00:00,S2,27.27
2026-02-20T17:00:00,S3,4.946
2026-02-20T17:00:00,S4,6.795
2026-02-20T17:05:00,S1,16.111
2026-02-20T17:05:00,S2,26.793
2026-02-20T17:05:00,S3,4.894
2026-02-20T17:05:00,S4,6.919
2026-02-20T17:10:00,S1,16.24
2026-02-20T17:10:00,S2,27.078
2026-02-20T17:10:00,S3,4.831
2026-02-20T17:10:00,S4,6.956
2026-02-20T17:15:00,S1,15.471
2026-02-20T17:15:00,S2,25.978
2026-02-20T17:15:00,S3,4.84
2026-02-20T17:15:00,S4,6.975
2026-02-20T17:20:00,S1,16.111
2026-02-20T17:20:00,S2,26.777
2026-02-20T17:20:00,S3,4.946
2026-02-20T17:20:00,S4,6.955
2026-02-20T17:25:00,S1,15.52
2026-02-20T17:25:00,S2,26.689
2026-02-20T17:25:00,S3,4.949
2026-02-20T17:25:00,S4,6.963
2026-02-20T17:30:00,S1,16.128
2026-02-20T17:30:00,S2,26.762
2026-02-20T17:30:00,S3,4.911
2026-02-20T17:30:00,S4,6.976
2026-02-20T17:35:00,S1,15.671
2026-02-20T17:35:00,S2,25.995
2026-02-20T17:35:00,S3,4.868
2026-02-20T17:35:00,S4,6.882
2026-02-20T17:40:00,S1,15.413
2026-02-20T17:40:00,S2,26.276
2026-02-20T17:40:00,S3,4.815
2026-02-20T17:40:00,S4,6.901
2026-02-20T17:45:00,S1,14.957
2026-02-20T17:45:00,S2,26.387
2026-02-20T17:45:00,S3,4.877
2026-02-20T17:45:00,S4,6.872
2026-02-20T17:50:00,S1,15.821
2026-02-20T17:50:00,S2,26.664
2026-02-20T17:50:00,S3,4.746
2026-02-20T17:50:00,S4,6.872
2026-02-20T17:55:00,S1,15.293
2026-02-20T17:55:00,S2,25.77
2026-02-20T17:55:00,S3,4.939
2026-02-20T17:55:00,S4,6.898
2026-02-20T18:00:00,S1,15.442
2026-02-20T18:00:00,S2,25.243
2026-02-20T18:00:00,S3,4.922
2026-02-20T18:00:00,S4,6.843
2026-02-20T18:05:00,S1,15.529
2026-02-20T18:05:00,S2,26.223
2026-02-20T18:05:00,S3,4.978
2026-02-20T18:05:00,S4,6.836
2026-02-20T18:10:00,S1,14.425
2026-02-20T18:10:00,S2,26.134
2026-02-20T18:10:00,S3,5.012
2026-02-20T18:10:00,S4,6.961
2026-02-20T18:15:00,S1,15.53
2026-02-20T18:15:00,S2,25.784
2026-02-20T18:15:00,S3,4.931
2026-02-20T18:15:00,S4,6.848
2026-02-20T18:20:00,S1,15.6
2026-02-20T18:20:00,S2,26.187
2026-02-20T18:20:00,S3,4.95
2026-02-20T18:20:00,S4,7.032
2026-02-20T18:25:00,S1,15.547
2026-02-20T18:25:00,S2,25.686
2026-02-20T18:25:00,S3,4.862
2026-02-20T18:25:00,S4,6.803
2026-02-20T18:30:00,S1,15.145
2026-02-20T18:30:00,S2,25.687
2026-02-20T18:30:00,S3,4.822
2026-02-20T18:30:00,S4,6.896
2026-02-20T18:35:00,S1,15.079
2026-02-20T18:35:00,S2,26.333
2026-02-20T18:35:00,S3,4.863
2026-02-20T18:35:00,S4,6.886
2026-02-20T18:40:00,S1,15.231
2026-02-20T18:40:00,S2,25.856
2026-02-20T18:40:00,S3,4.928
2026-02-20T18:40:00,S4,6.841
2026-02-20T18:45:00,S1,15.096
2026-02-20T18:45:00,S2,25.609
2026-02-20T18:45:00,S3,4.754
2026-02-20T18:45:00,S4,6.841
2026-02-20T18:50:00,S1,15.142
2026-02-20T18:50:00,S2,26.098
2026-02-20T18:50:00,S3,4.882
2026-02-20T18:50:00,S4,6.889
2026-02-20T18:55:00,S1,15.589
2026-02-20T18:55:00,S2,25.604
2026-02-20T18:55:00,S3,4.892
2026-02-20T18:55:00,S4,6.872
2026-02-20T19:00:00,S1,15.367
2026-02-20T19:00:00,S2,25.365
2026-02-20T19:00:00,S3,4.665
2026-02-20T19:00:00,S4,6.869
2026-02-20T19:05:00,S1,15.757
2026-02-20T19:05:00,S2,26.006
2026-02-20T19:05:00,S3,4.937
2026-02-20T19:05:00,S4,6.935
2026-02-20T19:10:00,S1,15.276
2026-02-20T19:10:00,S2,25.641
2026-02-20T19:10:00,S3,4.811
2026-02-20T19:10:00,S4,6.856
2026-02-20T19:15:00,S1,15.447
2026-02-20T19:15:00,S2,26.058
2026-02-20T19:15:00,S3,4.849
2026-02-20T19:15:00,S4,6.847
2026-02-20T19:20:00,S1,15.219
2026-02-20T19:20:00,S2,25.752
2026-02-20T19:20:00,S3,4.745
2026-02-20T19:20:00,S4,6.753
2026-02-20T19:25:00,S1,15.015
2026-02-20T19:25:00,S2,24.898
2026-02-20T19:25:00,S3,4.82
2026-02-20T19:25:00,S4,6.859
2026-02-20T19:30:00,S1,15.038
2026-02-20T19:30:00,S2,26.069
2026-02-20T19:30:00,S3,4.887
2026-02-20T19:30:00,S4,6.88
2026-02-20T19:35:00,S1,15.406
2026-02-20T19:35:00,S2,24.871
2026-02-20T19:35:00,S3,4.945
2026-02-20T19:35:00,S4,6.859
2026-02-20T19:40:00,S1,15.414
2026-02-20T19:40:00,S2,24.87
2026-02-20T19:40:00,S3,4.738
2026-02-20T19:40:00,S4,6.903
2026-02-20T19:45:00,S1,15.304
2026-02-20T19:45:00,S2,24.917
2026-02-20T19:45:00,S3,4.794
2026-02-20T19:45:00,S4,6.917
2026-02-20T19:50:00,S1,14.75
2026-02-20T19:50:00,S2,26.033
2026-02-20T19:50:00,S3,4.792
2026-02-20T19:50:00,S4,6.891
2026-02-20T19:55:00,S1,15.046
2026-02-20T19:55:00,S2,25.538
2026-02-20T19:55:00,S3,4.822
2026-02-20T19:55:00,S4,6.85
2026-02-20T20:00:00,S1,15.171
2026-02-20T20:00:00,S2,24.789
2026-02-20T20:00:00,S3,4.925
2026-02-20T20:00:00,S4,6.831
2026-02-20T20:05:00,S1,15.073
2026-02-20T20:05:00,S2,24.767
2026-02-20T20:05:00,S3,4.663
2026-02-20T20:05:00,S4,6.846
2026-02-20T20:10:00,S1,15.996
2026-02-20T20:10:00,S2,25.543
2026-02-20T20:10:00,S3,4.867
2026-02-20T20:10:00,S4,6.842
2026-02-20T20:15:00,S1,15.158
2026-02-20T20:15:00,S2,25.413
2026-02-20T20:15:00,S3,4.776
2026-02-20T20:15:00,S4,6.91
2026-02-20T20:20:00,S1,15.401
2026-02-20T20:20:00,S2,25.468
2026-02-20T20:20:00,S3,4.907
2026-02-20T20:20:00,S4,6.854
2026-02-20T20:25:00,S1,15.387
2026-02-20T20:25:00,S2,25.39
2026-02-20T20:25:00,S3,4.845
2026-02-20T20:25:00,S4,6.824
2026-02-20T20:30:00,S1,15.189
2026-02-20T20:30:00,S2,25.801
2026-02-20T20:30:00,S3,4.776
2026-02-20T20:30:00,S4,6.779
2026-02-20T20:35:00,S1,15.214
2026-02-20T20:35:00,S2,25.108
2026-02-20T20:35:00,S3,4.891
2026-02-20T20:35:00,S4,6.864
2026-02-20T20:40:00,S1,15.082
2026-02-20T20:40:00,S2,25.738
2026-02-20T20:40:00,S3,4.751
2026-02-20T20:40:00,S4,6.81
2026-02-20T20:45:00,S1,15.13
2026-02-20T20:45:00,S2,24.312
2026-02-20T20:45:00,S3,4.868
2026-02-20T20:45:00,S4,6.934
2026-02-20T20:50:00,S1,15.179
2026-02-20T20:50:00,S2,25.14
2026-02-20T20:50:00,S3,4.783
2026-02-20T20:50:00,S4,6.819
2026-02-20T20:55:00,S1,15.048
2026-02-20T20:55:00,S2,24.879
2026-02-20T20:55:00,S3,4.989
2026-02-20T20:55:00,S4,6.878
2026-02-20T21:00:00,S1,14.799
2026-02-20T21:00:00,S2,25.121
2026-02-20T21:00:00,S3,4.929
2026-02-20T21:00:00,S4,6.907
2026-02-20T21:05:00,S1,15.75
2026-02-20T21:05:00,S2,24.541
2026-02-20T21:05:00,S3,4.827
2026-02-20T21:05:00,S4,6.787
2026-02-20T21:10:00,S1,15.126
2026-02-20T21:10:00,S2,25.198
2026-02-20T21:10:00,S3,4.973
2026-02-20T21:10:00,S4,6.846
2026-02-20T21:15:00,S1,15.107
2026-02-20T21:15:00,S2,25.047
2026-02-20T21:15:00,S3,4.83
2026-02-20T21:15:00,S4,6.955
2026-02-20T21:20:00,S1,14.669
2026-02-20T21:20:00,S2,25.054
2026-02-20T21:20:00,S3,5.062
2026-02-20T21:20:00,S4,6.851
2026-02-20T21:25:00,S1,15.178
2026-02-20T21:25:00,S2,24.804
2026-02-20T21:25:00,S3,4.888
2026-02-20T21:25:00,S4,6.919
2026-02-20T21:30:00,S1,14.485
2026-02-20T21:30:00,S2,25.649
2026-02-20T21:30:00,S3,4.792
2026-02-20T21:30:00,S4,6.838
2026-02-20T21:35:00,S1,15.124
2026-02-20T21:35:00,S2,25.22
2026-02-20T21:35:00,S3,4.781
2026-02-20T21:35:00,S4,6.875
2026-02-20T21:40:00,S1,15.999
2026-02-20T21:40:00,S2,24.339
2026-02-20T21:40:00,S3,4.928
2026-02-20T21:40:00,S4,6.819
2026-02-20T21:45:00,S1,15.457
2026-02-20T21:45:00,S2,24.959
2026-02-20T21:45:00,S3,4.865
2026-02-20T21:45:00,S4,6.877
2026-02-20T21:50:00,S1,15.958
2026-02-20T21:50:00,S2,24.864
2026-02-20T21:50:00,S3,4.977
2026-02-20T21:50:00,S4,6.789
2026-02-20T21:55:00,S1,15.011
2026-02-20T21:55:00,S2,25.163
2026-02-20T21:55:00,S3,5.042
2026-02-20T21:55:00,S4,6.872
2026-02-20T22:00:00,S1,15.257
2026-02-20T22:00:00,S2,24.953
2026-02-20T22:00:00,S3,4.827
2026-02-20T22:00:00,S4,6.886
2026-02-20T22:05:00,S1,15.696
2026-02-20T22:05:00,S2,24.753
2026-02-20T22:05:00,S3,4.893
2026-02-20T22:05:00,S4,6.87
2026-02-20T22:10:00,S1,15.257
2026-02-20T22:10:00,S2,24.931
2026-02-20T22:10:00,S3,5.102
2026-02-20T22:10:00,S4,6.845
2026-02-20T22:15:00,S1,15.307
2026-02-20T22:15:00,S2,24.675
2026-02-20T22:15:00,S3,4.998
2026-02-20T22:15:00,S4,6.85
2026-02-20T22:20:00,S1,15.23
2026-02-20T22:20:00,S2,25.568
2026-02-20T22:20:00,S3,5.056
2026-02-20T22:20:00,S4,6.83
2026-02-20T22:25:00,S1,14.828
2026-02-20T22:25:00,S2,25.435
2026-02-20T22:25:00,S3,4.891
2026-02-20T22:25:00,S4,6.901
2026-02-20T22:30:00,S1,14.818
2026-02-20T22:30:00,S2,25.393
2026-02-20T22:30:00,S3,4.853
2026-02-20T22:30:00,S4,6.899
2026-02-20T22:35:00,S1,15.539
2026-02-20T22:35:00,S2,24.573
2026-02-20T22:35:00,S3,4.922
2026-02-20T22:35:00,S4,6.899
2026-02-20T22:40:00,S1,15.599
2026-02-20T22:40:00,S2,25.277
2026-02-20T22:40:00,S3,5.117
2026-02-20T22:40:00,S4,6.788
2026-02-20T22:45:00,S1,16.156
2026-02-20T22:45:00,S2,25.074
2026-02-20T22:45:00,S3,4.891
2026-02-20T22:45:00,S4,6.801
2026-02-20T22:50:00,S1,15.553
2026-02-20T22:50:00,S2,25.456
2026-02-20T22:50:00,S3,4.958
2026-02-20T22:50:00,S4,6.945
2026-02-20T22:55:00,S1,15.141
2026-02-20T22:55:00,S2,25.051
2026-02-20T22:55:00,S3,4.872
2026-02-20T22:55:00,S4,6.889
2026-02-20T23:00:00,S1,15.991
2026-02-20T23:00:00,S2,24.884
2026-02-20T23:00:00,S3,4.768
2026-02-20T23:00:00,S4,6.883
2026-02-20T23:05:00,S1,15.865
2026-02-20T23:05:00,S2,25.273
2026-02-20T23:05:00,S3,5.08
2026-02-20T23:05:00,S4,6.821
2026-02-20T23:10:00,S1,15.982
2026-02-20T23:10:00,S2,25.647
2026-02-20T23:10:00,S3,4.844
2026-02-20T23:10:00,S4,6.893
2026-02-20T23:15:00,S1,15.601
2026-02-20T23:15:00,S2,25.093
2026-02-20T23:15:00,S3,5.019
2026-02-20T23:15:00,S4,6.855
2026-02-20T23:20:00,S1,15.575
2026-02-20T23:20:00,S2,25.167
2026-02-20T23:20:00,S3,4.909
2026-02-20T23:20:00,S4,6.827
2026-02-20T23:25:00,S1,16.084
2026-02-20T23:25:00,S2,24.657
2026-02-20T23:25:00,S3,5.054
2026-02-20T23:25:00,S4,6.906
2026-02-20T23:30:00,S1,15.277
2026-02-20T23:30:00,S2,24.893
2026-02-20T23:30:00,S3,5.101
2026-02-20T23:30:00,S4,6.837
2026-02-20T23:35:00,S1,15.755
2026-02-20T23:35:00,S2,25.43
2026-02-20T23:35:00,S3,5.073
2026-02-20T23:35:00,S4,6.875
2026-02-20T23:40:00,S1,15.745
2026-02-20T23:40:00,S2,25.888
2026-02-20T23:40:00,S3,5.155
2026-02-20T23:40:00,S4,6.939
2026-02-20T23:45:00,S1,16.022
2026-02-20T23:45:00,S2,24.911
2026-02-20T23:45:00,S3,4.954
2026-02-20T23:45:00,S4,6.919
2026-02-20T23:50:00,S1,16.176
2026-02-20T23:50:00,S2,25.934
2026-02-20T23:50:00,S3,5.078
2026-02-20T23:50:00,S4,6.82
2026-02-20T23:55:00,S1,16.437
2026-02-20T23:55:00,S2,24.883
2026-02-20T23:55:00,S3,5
2026-02-20T23:55:00,S4,6.911
2026-02-21T00:00:00,S1,17.156
2026-02-21T00:00:00,S2,27.312
2026-02-21T00:00:00,S3,5.145
2026-02-21T00:00:00,S4,6.922
2026-02-21T00:05:00,S1,16.685
2026-02-21T00:05:00,S2,26.343
2026-02-21T00:05:00,S3,5.076
2026-02-21T00:05:00,S4,7.023
2026-02-21T00:10:00,S1,16.619
2026-02-21T00:10:00,S2,26.2
2026-02-21T00:10:00,S3,5.16
2026-02-21T00:10:00,S4,6.958
2026-02-21T00:15:00,S1,16.873
2026-02-21T00:15:00,S2,25.731
2026-02-21T00:15:00,S3,5.067
2026-02-21T00:15:00,S4,6.884
2026-02-21T00:20:00,S1,16.775
2026-02-21T00:20:00,S2,26.393
2026-02-21T00:20:00,S3,5.154
2026-02-21T00:20:00,S4,7.026
2026-02-21T00:25:00,S1,16.661
2026-02-21T00:25:00,S2,26.379
2026-02-21T00:25:00,S3,5.035
2026-02-21T00:25:00,S4,6.926
2026-02-21T00:30:00,S1,16.949
2026-02-21T00:30:00,S2,26.496
2026-02-21T00:30:00,S3,5.104
2026-02-21T00:30:00,S4,6.945
2026-02-21T00:35:00,S1,16.217
2026-02-21T00:35:00,S2,25.991
2026-02-21T00:35:00,S3,5.205
2026-02-21T00:35:00,S4,6.98
2026-02-21T00:40:00,S1,16.967
2026-02-21T00:40:00,S2,26.212
2026-02-21T00:40:00,S3,5.139
2026-02-21T00:40:00,S4,6.922
2026-02-21T00:45:00,S1,17.08
2026-02-21T00:45:00,S2,26.418
2026-02-21T00:45:00,S3,5.183
2026-02-21T00:45:00,S4,6.932
2026-02-21T00:50:00,S1,16.127
2026-02-21T00:50:00,S2,26.762
2026-02-21T00:50:00,S3,5.111
2026-02-21T00:50:00,S4,6.918
2026-02-21T00:55:00,S1,17.168
2026-02-21T00:55:00,S2,26.132
2026-02-21T00:55:00,S3,5.24
2026-02-21T00:55:00,S4,6.995
2026-02-21T01:00:00,S1,17.209
2026-02-21T01:00:00,S2,25.736
2026-02-21T01:00:00,S3,5.257
2026-02-21T01:00:00,S4,6.981
2026-02-21T01:05:00,S1,16.886
2026-02-21T01:05:00,S2,26.457
2026-02-21T01:05:00,S3,5.024
2026-02-21T01:05:00,S4,6.992
2026-02-21T01:10:00,S1,16.701
2026-02-21T01:10:00,S2,25.827
2026-02-21T01:10:00,S3,5.05
2026-02-21T01:10:00,S4,7.03
2026-02-21T01:15:00,S1,16.887
2026-02-21T01:15:00,S2,27.17
2026-02-21T01:15:00,S3,5.134
2026-02-21T01:15:00,S4,6.893
2026-02-21T01:20:00,S1,16.763
2026-02-21T01:20:00,S2,27.081
2026-02-21T01:20:00,S3,5.17
2026-02-21T01:20:00,S4,6.954
2026-02-21T01:25:00,S1,17.256
2026-02-21T01:25:00,S2,26.796
2026-02-21T01:25:00,S3,5.277
2026-02-21T01:25:00,S4,7.058
2026-02-21T01:30:00,S1,17.121
2026-02-21T01:30:00,S2,26.02
2026-02-21T01:30:00,S3,5.16
2026-02-21T01:30:00,S4,7.002
2026-02-21T01:35:00,S1,16.957
2026-02-21T01:35:00,S2,26.233
2026-02-21T01:35:00,S3,5.226
2026-02-21T01:35:00,S4,6.99
2026-02-21T01:40:00,S1,17.353
2026-02-21T01:40:00,S2,26.37
2026-02-21T01:40:00,S3,5.186
2026-02-21T01:40:00,S4,6.95
2026-02-21T01:45:00,S1,17.701
2026-02-21T01:45:00,S2,27.225
2026-02-21T01:45:00,S3,5.062
2026-02-21T01:45:00,S4,6.953
2026-02-21T01:50:00,S1,16.913
2026-02-21T01:50:00,S2,26.516
2026-02-21T01:50:00,S3,5.208
2026-02-21T01:50:00,S4,6.931
2026-02-21T01:55:00,S1,17.162
2026-02-21T01:55:00,S2,26.406
2026-02-21T01:55:00,S3,5.237
2026-02-21T01:55:00,S4,7.011
2026-02-21T02:00:00,S1,17.279
2026-02-21T02:00:00,S2,26.987
2026-02-21T02:00:00,S3,5.182
2026-02-21T02:00:00,S4,6.997
2026-02-21T02:05:00,S1,18.166
2026-02-21T02:05:00,S2,27.562
2026-02-21T02:05:00,S3,5.127
2026-02-21T02:05:00,S4,7.056
2026-02-21T02:10:00,S1,17.912
2026-02-21T02:10:00,S2,26.493
2026-02-21T02:10:00,S3,5.302
2026-02-21T02:10:00,S4,7.095
2026-02-21T02:15:00,S1,17.283
2026-02-21T02:15:00,S2,26.648
2026-02-21T02:15:00,S3,5.323
2026-02-21T02:15:00,S4,7.036
2026-02-21T02:20:00,S1,17.917
2026-02-21T02:20:00,S2,27.267
2026-02-21T02:20:00,S3,5.278
2026-02-21T02:20:00,S4,6.96
2026-02-21T02:25:00,S1,18.138
2026-02-21T02:25:00,S2,27.693
2026-02-21T02:25:00,S3,5.233
2026-02-21T02:25:00,S4,7.028
2026-02-21T02:30:00,S1,17.284
2026-02-21T02:30:00,S2,27.451
2026-02-21T02:30:00,S3,5.303
2026-02-21T02:30:00,S4,7.031
2026-02-21T02:35:00,S1,18.261
2026-02-21T02:35:00,S2,27.123
2026-02-21T02:35:00,S3,5.307
2026-02-21T02:35:00,S4,6.987
2026-02-21T02:40:00,S1,17.907
2026-02-21T02:40:00,S2,27.249
2026-02-21T02:40:00,S3,5.285
2026-02-21T02:40:00,S4,7.023
2026-02-21T02:45:00,S1,17.917
2026-02-21T02:45:00,S2,27.753
2026-02-21T02:45:00,S3,5.237
2026-02-21T02:45:00,S4,6.965
2026-02-21T02:50:00,S1,18.623
2026-02-21T02:50:00,S2,28.058
2026-02-21T02:50:00,S3,5.174
2026-02-21T02:50:00,S4,7.084
2026-02-21T02:55:00,S1,17.882
2026-02-21T02:55:00,S2,27.61
2026-02-21T02:55:00,S3,5.305
2026-02-21T02:55:00,S4,7.042
2026-02-21T03:00:00,S1,17.831
2026-02-21T03:00:00,S2,27.236
2026-02-21T03:00:00,S3,5.213
2026-02-21T03:00:00,S4,7.016
2026-02-21T03:05:00,S1,18.129
2026-02-21T03:05:00,S2,27.28
2026-02-21T03:05:00,S3,5.346
2026-02-21T03:05:00,S4,7.136
2026-02-21T03:10:00,S1,17.996
2026-02-21T03:10:00,S2,27.765
2026-02-21T03:10:00,S3,5.336
2026-02-21T03:10:00,S4,7.089
2026-02-21T03:15:00,S1,18.273
2026-02-21T03:15:00,S2,28.048
2026-02-21T03:15:00,S3,5.339
2026-02-21T03:15:00,S4,7.007
2026-02-21T03:20:00,S1,18.597
2026-02-21T03:20:00,S2,28.169
2026-02-21T03:20:00,S3,5.244
2026-02-21T03:20:00,S4,7.075
2026-02-21T03:25:00,S1,18.578
2026-02-21T03:25:00,S2,27.732
2026-02-21T03:25:00,S3,5.396
2026-02-21T03:25:00,S4,7.195
2026-02-21T03:30:00,S1,18.109
2026-02-21T03:30:00,S2,27.261
2026-02-21T03:30:00,S3,5.339
2026-02-21T03:30:00,S4,7.117
2026-02-21T03:35:00,S1,18.349
2026-02-21T03:35:00,S2,28.593
2026-02-21T03:35:00,S3,5.212
2026-02-21T03:35:00,S4,7.119
2026-02-21T03:40:00,S1,-35
anomaly
2026-02-21T03:40:00,S2,28.77
2026-02-21T03:40:00,S3,5.483
2026-02-21T03:40:00,S4,7.05
